Data Actual Time,Latitude,Longitude
2022-03-28 15:21:30,27.6797,85.316875
2022-03-28 15:21:50,27.680565,85.3172216
2022-03-28 15:21:56,27.6808383,85.317325
2022-03-28 15:22:03,27.6810316,85.3174083
2022-03-28 15:22:56,27.6830266,85.3184866
2022-03-28 15:23:15,27.683305,85.31871
2022-03-28 15:23:21,27.683715,85.3187566
2022-03-28 15:23:35,27.684675,85.3185833
2022-03-28 15:23:47,27.6855316,85.318045
2022-03-28 15:24:13,27.6862966,85.3175216
2022-03-28 15:24:33,27.6863166,85.3174966
2022-03-28 15:24:53,27.6863166,85.3174966
2022-03-28 15:25:10,27.6863716,85.317475
2022-03-28 15:25:30,27.6869416,85.3171299
2022-03-28 15:25:43,27.6874316,85.316835
2022-03-28 15:25:51,27.6877283,85.31659
2022-03-28 15:25:57,27.6879033,85.3162783
2022-03-28 15:26:00,27.687965,85.316185
2022-03-28 15:26:04,27.6880416,85.3161199
2022-03-28 15:26:24,27.6880483,85.3161266
2022-03-28 15:26:44,27.6880483,85.3161266
2022-03-28 15:26:58,27.6881683,85.3160366
2022-03-28 15:27:09,27.6886133,85.3159533
2022-03-28 15:27:14,27.6888866,85.31604
2022-03-28 15:27:26,27.68963,85.3167083
2022-03-28 15:27:36,27.6900066,85.3170716
2022-03-28 15:27:50,27.6904333,85.31742
2022-03-28 15:27:53,27.6905633,85.3174316
2022-03-28 15:27:55,27.6906499,85.3173933
2022-03-28 15:27:58,27.6907483,85.3172933
2022-03-28 15:28:03,27.6908683,85.3170183
2022-03-28 15:28:19,27.6915183,85.3162666
2022-03-28 15:28:35,27.6922466,85.3155866
2022-03-28 15:28:41,27.69237,85.315465
2022-03-28 15:28:49,27.692455,85.3153816
2022-03-28 15:29:09,27.6927716,85.3150433
2022-03-28 15:29:27,27.6928166,85.314995
2022-03-28 15:29:53,27.6937916,85.313965
2022-03-28 15:29:55,27.6939183,85.3138533
2022-03-28 15:29:58,27.694095,85.31382
2022-03-28 15:30:00,27.6941716,85.31388
2022-03-28 15:30:03,27.694245,85.3138933
2022-03-28 15:30:13,27.6943916,85.3139183
2022-03-28 15:30:15,27.6944316,85.31393
2022-03-28 15:30:24,27.6946249,85.313885
2022-03-28 15:30:28,27.6947016,85.3138783
2022-03-28 15:30:47,27.69525,85.3138166
2022-03-28 15:31:00,27.6959616,85.3137133
2022-03-28 15:31:12,27.6969066,85.3136066
2022-03-28 15:31:25,27.6978266,85.3133666
2022-03-28 15:31:29,27.6980049,85.3132816
2022-03-28 15:31:31,27.6980516,85.3132616
2022-03-28 15:31:45,27.6981083,85.31326
2022-03-28 15:31:50,27.6983266,85.3132183
2022-03-28 15:31:59,27.6989166,85.313275
2022-03-28 15:32:03,27.6990483,85.3132683
2022-03-28 15:32:23,27.6996133,85.3133433
2022-03-28 15:32:43,27.7004933,85.3133683
2022-03-28 15:32:54,27.7011666,85.3133866
2022-03-28 15:32:58,27.7012333,85.3133916
2022-03-28 15:33:18,27.7012316,85.3133933
2022-03-28 15:33:38,27.7012316,85.3133933
