Data Actual Time,Latitude,Longitude
2022-03-29 12:19:13,27.679045,85.3165883
2022-03-29 12:19:15,27.6791233,85.316635
2022-03-29 12:19:25,27.6794333,85.3167466
2022-03-29 12:19:32,27.6799,85.3169483
2022-03-29 12:19:46,27.6807833,85.3173183
2022-03-29 12:19:52,27.6810733,85.3174466
2022-03-29 12:19:56,27.6811533,85.3174999
2022-03-29 12:20:16,27.6812516,85.3175616
2022-03-29 12:20:20,27.681425,85.3176183
2022-03-29 12:20:35,27.6823166,85.3179933
2022-03-29 12:20:48,27.68302,85.3184916
2022-03-29 12:20:50,27.6830633,85.3185166
2022-03-29 12:20:57,27.6831166,85.3185366
2022-03-29 12:21:00,27.6831916,85.3185666
2022-03-29 12:21:06,27.68349,85.3186516
2022-03-29 12:21:13,27.6839799,85.3186299
2022-03-29 12:21:24,27.6848833,85.3184666
2022-03-29 12:21:37,27.6857283,85.3179433
2022-03-29 12:21:50,27.68651,85.3174266
2022-03-29 12:22:08,27.6873133,85.3168916
2022-03-29 12:22:19,27.68776,85.3165033
2022-03-29 12:22:24,27.6878366,85.3163383
2022-03-29 12:22:44,27.6878616,85.316305
2022-03-29 12:23:04,27.6878683,85.3162883
2022-03-29 12:23:24,27.6879583,85.3162349
2022-03-29 12:23:37,27.688075,85.3161416
2022-03-29 12:23:57,27.6884166,85.3160433
2022-03-29 12:24:02,27.688635,85.3160499
2022-03-29 12:24:07,27.6889333,85.3162016
2022-03-29 12:24:17,27.6894699,85.3166516
2022-03-29 12:24:37,27.6900216,85.31712
2022-03-29 12:24:57,27.6904383,85.31745
2022-03-29 12:25:00,27.690545,85.317475
2022-03-29 12:25:02,27.690625,85.3174516
2022-03-29 12:25:04,27.690695,85.3173733
2022-03-29 12:25:21,27.6913216,85.316565
2022-03-29 12:25:36,27.692025,85.315895
2022-03-29 12:25:43,27.69229,85.3155983
2022-03-29 12:25:58,27.6927233,85.3152233
2022-03-29 12:26:18,27.6927516,85.3151733
2022-03-29 12:26:38,27.6927516,85.3151733
2022-03-29 12:26:58,27.6927516,85.3151733
2022-03-29 12:27:17,27.6928166,85.3151616
2022-03-29 12:27:37,27.693205,85.314705
2022-03-29 12:27:57,27.6937183,85.3141616
2022-03-29 12:28:05,27.6938666,85.3139916
2022-03-29 12:28:08,27.6939416,85.3139866
2022-03-29 12:28:28,27.6941033,85.3140366
2022-03-29 12:28:48,27.6942,85.31406
2022-03-29 12:29:08,27.6943083,85.3140366
2022-03-29 12:29:24,27.69447,85.3140283
2022-03-29 12:29:44,27.6949333,85.3139766
2022-03-29 12:29:49,27.6950716,85.3139466
2022-03-29 12:29:59,27.6955683,85.31387
2022-03-29 12:30:15,27.696475,85.3137466
2022-03-29 12:30:29,27.6974266,85.3135583
2022-03-29 12:30:35,27.6978083,85.3134183
2022-03-29 12:30:38,27.6979,85.3133916
2022-03-29 12:30:58,27.69798,85.31337
2022-03-29 12:31:13,27.6981849,85.3133
2022-03-29 12:31:33,27.6987716,85.313285
2022-03-29 12:31:53,27.6996883,85.3133683
2022-03-29 12:31:59,27.69994,85.3133866
2022-03-29 12:32:19,27.6999416,85.3133883
2022-03-29 12:32:38,27.7000366,85.3134033
2022-03-29 12:32:46,27.700365,85.3134416
2022-03-29 12:33:01,27.7013,85.3134999
2022-03-29 12:33:05,27.7014283,85.313515
2022-03-29 12:33:13,27.7015233,85.3134833
2022-03-29 12:33:33,27.70159,85.3134816
2022-03-29 12:33:33,27.70159,85.3134816
2022-03-29 12:33:51,27.7017116,85.3135349
2022-03-29 12:34:11,27.702155,85.3136016
2022-03-29 12:34:31,27.7025049,85.3136383
2022-03-29 12:34:51,27.7027083,85.3136766
2022-03-29 12:35:11,27.7029933,85.3136466
2022-03-29 12:35:31,27.703245,85.3137066
2022-03-29 12:35:51,27.7035716,85.3137449
2022-03-29 12:36:11,27.7040816,85.313735
2022-03-29 12:36:26,27.7046533,85.3138233
2022-03-29 12:36:40,27.70556,85.3140116
2022-03-29 12:36:55,27.7064616,85.3141016
2022-03-29 12:37:08,27.7073666,85.3142183
2022-03-29 12:37:20,27.7082916,85.3143416
2022-03-29 12:37:25,27.7086116,85.3144283
2022-03-29 12:37:35,27.7093083,85.31462
2022-03-29 12:37:45,27.7099633,85.3146916
2022-03-29 12:38:05,27.7108766,85.3149216
2022-03-29 12:38:25,27.7117333,85.3150633
2022-03-29 12:38:33,27.712055,85.3151083
2022-03-29 12:38:53,27.7120883,85.3151133
2022-03-29 12:39:13,27.7120883,85.3151133
2022-03-29 12:39:33,27.7120883,85.3151133
2022-03-29 12:39:53,27.7120883,85.3151133
2022-03-29 12:40:13,27.7120883,85.3151133
2022-03-29 12:40:33,27.7122383,85.315145
2022-03-29 12:40:45,27.7123616,85.3151416
2022-03-29 12:40:55,27.7124083,85.3151466
2022-03-29 12:40:56,27.712395,85.3151416
2022-03-29 12:41:16,27.712395,85.3151416
2022-03-29 12:41:36,27.712395,85.3151416
2022-03-29 12:41:56,27.712395,85.3151416
2022-03-29 12:42:06,27.71245,85.3151566
2022-03-29 12:42:12,27.7126216,85.3152
2022-03-29 12:42:32,27.7133566,85.3153166
2022-03-29 12:42:42,27.713555,85.3153533
2022-03-29 12:42:45,27.7136516,85.31537
2022-03-29 12:43:05,27.7144233,85.3155133
2022-03-29 12:43:16,27.71497,85.3156233
2022-03-29 12:43:25,27.71524,85.3156316
2022-03-29 12:43:27,27.7152883,85.3156316
