Data Actual Time,Latitude,Longitude
2022-03-25 12:07:12,27.6800566,85.3170799
2022-03-25 12:07:24,27.6806783,85.3173433
2022-03-25 12:07:26,27.6807066,85.3173499
2022-03-25 12:07:46,27.68089,85.3174166
2022-03-25 12:08:06,27.680895,85.3174183
2022-03-25 12:08:08,27.68097,85.3174616
2022-03-25 12:08:17,27.6813383,85.3175916
2022-03-25 12:08:28,27.6817866,85.3177466
2022-03-25 12:08:48,27.68206,85.3179133
2022-03-25 12:08:52,27.6822233,85.31797
2022-03-25 12:09:07,27.6830283,85.31854
2022-03-25 12:09:10,27.6831316,85.3185666
2022-03-25 12:09:18,27.68327,85.3186483
2022-03-25 12:09:30,27.683945,85.3186216
2022-03-25 12:09:42,27.6849133,85.3184383
2022-03-25 12:09:55,27.6857533,85.3178783
2022-03-25 12:10:05,27.6863283,85.3175266
2022-03-25 12:10:25,27.6871716,85.3170033
2022-03-25 12:10:39,27.6878733,85.316515
2022-03-25 12:10:43,27.6879016,85.3164283
2022-03-25 12:11:03,27.6879616,85.3164216
2022-03-25 12:11:23,27.6879616,85.3164216
2022-03-25 12:11:35,27.6880366,85.3161566
2022-03-25 12:11:41,27.6882849,85.3160516
2022-03-25 12:11:52,27.6886299,85.3160283
2022-03-25 12:11:56,27.6888883,85.316155
2022-03-25 12:12:07,27.6896,85.31678
2022-03-25 12:12:22,27.69033,85.3173983
2022-03-25 12:12:26,27.6904883,85.317475
2022-03-25 12:12:28,27.690595,85.31745
2022-03-25 12:12:30,27.690675,85.3173883
2022-03-25 12:12:32,27.6906916,85.3173366
2022-03-25 12:12:52,27.6907249,85.3171966
2022-03-25 12:13:12,27.6908066,85.3170583
2022-03-25 12:13:26,27.6909333,85.3168699
2022-03-25 12:13:33,27.691065,85.3167266
2022-03-25 12:13:40,27.69136,85.3164766
2022-03-25 12:13:49,27.69181,85.31611
2022-03-25 12:14:09,27.69251,85.3154566
2022-03-25 12:14:18,27.6927766,85.3152416
2022-03-25 12:14:23,27.6928433,85.3151733
2022-03-25 12:14:43,27.6930133,85.315075
2022-03-25 12:15:43,27.692925,85.3150299
2022-03-25 12:16:03,27.692925,85.3150299
2022-03-25 12:17:20,27.692925,85.3150299
2022-03-25 12:20:23,27.692925,85.3150299
2022-03-25 12:20:24,27.698085,85.3133633
2022-03-25 12:20:28,27.6982383,85.3133266
2022-03-25 12:20:46,27.69916,85.3133516
2022-03-25 12:21:06,27.6999966,85.3133666
2022-03-25 12:21:21,27.700925,85.3134583
2022-03-25 12:21:23,27.7009833,85.3134616
2022-03-25 12:21:43,27.7009949,85.3134633
2022-03-25 12:22:03,27.7009949,85.3134633
2022-03-25 12:22:23,27.7009949,85.3134633
2022-03-25 12:22:43,27.7009949,85.3134633
2022-03-25 12:23:03,27.7009949,85.3134633
2022-03-25 12:23:09,27.7011416,85.3134983
2022-03-25 12:23:12,27.7012583,85.3134766
2022-03-25 12:23:12,27.7012583,85.3134766
2022-03-25 12:23:16,27.70132,85.3134716
2022-03-25 12:23:19,27.701365,85.3134833
2022-03-25 12:23:24,27.7015649,85.3135116
2022-03-25 12:23:29,27.70187,85.313545
2022-03-25 12:23:43,27.7028083,85.3136749
2022-03-25 12:23:56,27.7034833,85.3137366
2022-03-25 12:24:16,27.70399,85.3136883
2022-03-25 12:24:26,27.704415,85.313765
2022-03-25 12:24:32,27.7048033,85.3138549
2022-03-25 12:24:42,27.7056883,85.3140683
2022-03-25 12:24:55,27.7065033,85.3141083
2022-03-25 12:25:14,27.7067833,85.3140866
2022-03-25 12:25:34,27.7070183,85.3142383
2022-03-25 12:25:54,27.7071833,85.3142533
2022-03-25 12:26:14,27.7074033,85.3142766
2022-03-25 12:26:14,27.7074033,85.3142766
2022-03-25 12:26:34,27.7074683,85.3143066
2022-03-25 12:26:54,27.7075966,85.3143266
2022-03-25 12:27:14,27.7078266,85.3142766
2022-03-25 12:27:32,27.7080583,85.3142933
2022-03-25 12:27:52,27.7084766,85.3143383
2022-03-25 12:28:12,27.7086683,85.3144933
2022-03-25 12:28:32,27.7087899,85.3145216
2022-03-25 12:28:52,27.7087899,85.3145216
2022-03-25 12:29:10,27.7090833,85.3146316
2022-03-25 12:29:30,27.7094633,85.3147149
2022-03-25 12:29:50,27.7096716,85.3147416
2022-03-25 12:29:57,27.7099366,85.3147833
2022-03-25 12:30:11,27.7108633,85.3148666
2022-03-25 12:30:24,27.7118183,85.3150733
2022-03-25 12:30:37,27.712755,85.3152283
2022-03-25 12:30:51,27.7136799,85.3153466
2022-03-25 12:30:55,27.7137633,85.3153833
2022-03-25 12:31:11,27.7140383,85.315485
2022-03-25 12:31:27,27.7145733,85.3155583
2022-03-25 12:31:47,27.71467,85.3155733
2022-03-25 12:32:07,27.7146983,85.31558
2022-03-25 12:32:27,27.71479,85.3155783
2022-03-25 12:32:47,27.7147983,85.3155883
2022-03-25 12:33:00,27.7148066,85.315595
2022-03-25 12:33:22,27.7159316,85.3157883
2022-03-25 12:33:33,27.71636,85.3159116
2022-03-25 12:33:48,27.7168516,85.3159833
