Data Actual Time,Latitude,Longitude
2022-03-24 16:45:45,27.6816633,85.31781
2022-03-24 16:45:56,27.6808883,85.31752
2022-03-24 16:45:58,27.6808333,85.3174966
2022-03-24 16:46:08,27.6806433,85.31742
2022-03-24 16:46:14,27.6804816,85.3173483
2022-03-24 16:46:33,27.6800316,85.317185
2022-03-24 16:46:53,27.6797483,85.3170883
2022-03-24 16:47:13,27.6793083,85.3168866
2022-03-24 16:47:23,27.6790816,85.3167983
2022-03-24 16:47:32,27.6788233,85.3167133
2022-03-24 16:47:52,27.6786033,85.3165783
2022-03-24 16:48:12,27.6784633,85.3164783
2022-03-24 16:48:32,27.6784633,85.3164783
2022-03-24 16:48:46,27.6782983,85.3164416
2022-03-24 16:49:04,27.6777766,85.3162949
2022-03-24 16:49:14,27.6773466,85.3163333
2022-03-24 16:49:34,27.677235,85.3163133
2022-03-24 16:49:54,27.677235,85.3163133
2022-03-24 16:50:14,27.677235,85.3163133
2022-03-24 16:50:34,27.677235,85.3163133
2022-03-24 16:50:54,27.677235,85.3163133
2022-03-24 16:51:00,27.6771666,85.3162783
2022-03-24 16:51:09,27.67687,85.3161416
2022-03-24 16:51:13,27.6766233,85.3160266
2022-03-24 16:51:18,27.6762916,85.3159183
2022-03-24 16:51:20,27.6762383,85.3158749
2022-03-24 16:51:30,27.6762066,85.3158499
2022-03-24 16:51:49,27.6754899,85.315585
2022-03-24 16:51:54,27.675185,85.31528
2022-03-24 16:52:06,27.6745033,85.3145616
2022-03-24 16:52:19,27.6736316,85.3142266
2022-03-24 16:52:38,27.6726383,85.3139133
2022-03-24 16:52:41,27.6725083,85.3140966
2022-03-24 16:52:48,27.6724083,85.3147133
2022-03-24 16:52:57,27.6722933,85.3154416
2022-03-24 16:52:59,27.6722816,85.3154966
2022-03-24 16:53:19,27.6722749,85.3154966
2022-03-24 16:53:23,27.6722283,85.3155816
2022-03-24 16:53:29,27.6721766,85.3158816
2022-03-24 16:53:37,27.6720683,85.316525
2022-03-24 16:53:42,27.67199,85.316945
2022-03-24 16:53:59,27.6718,85.3179333
2022-03-24 16:54:08,27.6717116,85.3182133
2022-03-24 16:54:26,27.6713316,85.31917
2022-03-24 16:54:28,27.6713133,85.3192066
2022-03-24 16:54:38,27.6712666,85.319295
2022-03-24 16:54:43,27.671115,85.3195449
2022-03-24 16:54:55,27.6706466,85.3204866
2022-03-24 16:55:07,27.6702716,85.3211616
2022-03-24 16:55:23,27.66993,85.3217349
2022-03-24 16:55:27,27.6697883,85.3218433
2022-03-24 16:56:27,27.6672233,85.32235
2022-03-24 16:56:29,27.6672066,85.3223716
2022-03-24 16:56:39,27.6671016,85.3226233
2022-03-24 16:56:44,27.6670266,85.3227866
2022-03-24 16:56:48,27.6669983,85.3228266
2022-03-24 16:56:49,27.6669816,85.3228333
2022-03-24 16:56:50,27.66696,85.32283
2022-03-24 16:56:52,27.6669266,85.32281
2022-03-24 16:56:54,27.666905,85.3227749
2022-03-24 16:56:56,27.666905,85.3227266
2022-03-24 16:56:59,27.6669266,85.32265
2022-03-24 16:57:03,27.667025,85.3225366
