Data Actual Time,Latitude,Longitude
2022-03-28 12:21:21,27.6801383,85.317055
2022-03-28 12:21:25,27.680375,85.31718
2022-03-28 12:21:32,27.6808466,85.3173233
2022-03-28 12:21:34,27.6809133,85.3173266
2022-03-28 12:21:35,27.6809266,85.3173166
2022-03-28 12:21:42,27.6809383,85.3173133
2022-03-28 12:21:53,27.6810983,85.3174366
2022-03-28 12:21:58,27.6812883,85.3175249
2022-03-28 12:22:09,27.6818283,85.3177633
2022-03-28 12:22:11,27.6818833,85.3177866
2022-03-28 12:22:16,27.682075,85.317865
2022-03-28 12:22:32,27.6828616,85.3183916
2022-03-28 12:22:36,27.6830433,85.3185083
2022-03-28 12:22:44,27.6832466,85.3185966
2022-03-28 12:22:49,27.683545,85.3186633
2022-03-28 12:22:59,27.68419,85.318585
2022-03-28 12:23:04,27.68438,85.3185616
2022-03-28 12:23:07,27.6844166,85.31856
2022-03-28 12:23:27,27.6844216,85.3185616
2022-03-28 12:23:47,27.6844216,85.3185616
2022-03-28 12:24:05,27.6847083,85.3185433
2022-03-28 12:24:19,27.68512,85.3183366
2022-03-28 12:24:27,27.6852416,85.31827
2022-03-28 12:24:37,27.6853683,85.3181716
2022-03-28 12:24:57,27.6857883,85.3178383
2022-03-28 12:25:17,27.6859583,85.3177466
2022-03-28 12:25:37,27.6859583,85.3177466
2022-03-28 12:25:57,27.6859583,85.3177466
2022-03-28 12:26:17,27.6861183,85.3176316
2022-03-28 12:26:37,27.6866516,85.317275
2022-03-28 12:26:57,27.68715,85.3169616
2022-03-28 12:27:17,27.6876366,85.316645
2022-03-28 12:27:25,27.6877516,85.3164716
2022-03-28 12:27:34,27.6878866,85.3162616
2022-03-28 12:27:54,27.6878816,85.3162633
2022-03-28 12:28:14,27.6878816,85.3162633
2022-03-28 12:28:20,27.687985,85.3161799
2022-03-28 12:28:27,27.6882133,85.3160533
2022-03-28 12:28:33,27.6885183,85.31598
2022-03-28 12:28:38,27.6887733,85.3160583
2022-03-28 12:28:51,27.6895133,85.316675
2022-03-28 12:29:02,27.6901333,85.3172566
2022-03-28 12:29:11,27.6904616,85.3174766
2022-03-28 12:29:13,27.69057,85.3174766
2022-03-28 12:29:15,27.690675,85.3173966
2022-03-28 12:29:18,27.6907933,85.3171649
2022-03-28 12:29:22,27.6909666,85.3168483
2022-03-28 12:29:34,27.6916983,85.31619
2022-03-28 12:29:41,27.6920566,85.3157899
2022-03-28 12:30:01,27.6926766,85.315175
2022-03-28 12:30:12,27.6929783,85.3148816
2022-03-28 12:30:32,27.6930033,85.3148666
2022-03-28 12:30:52,27.6930033,85.3148666
2022-03-28 12:31:12,27.6930033,85.3148666
2022-03-28 12:31:32,27.6930033,85.3148666
2022-03-28 12:31:45,27.693025,85.314865
2022-03-28 12:31:47,27.693055,85.314865
2022-03-28 12:31:51,27.6931,85.3149366
2022-03-28 12:32:11,27.6930583,85.3148983
2022-03-28 12:32:31,27.6930583,85.3148983
2022-03-28 12:32:39,27.6930683,85.3148033
2022-03-28 12:32:41,27.69311,85.3147549
2022-03-28 12:32:45,27.6932366,85.3146116
2022-03-28 12:33:03,27.6938033,85.3139133
2022-03-28 12:33:06,27.6938833,85.3138983
2022-03-28 12:33:10,27.6939966,85.313935
2022-03-28 12:33:30,27.6942666,85.3139666
2022-03-28 12:33:50,27.6944833,85.3140183
2022-03-28 12:33:54,27.694555,85.314005
2022-03-28 12:34:14,27.694965,85.3139499
2022-03-28 12:34:21,27.69528,85.3139216
2022-03-28 12:34:36,27.69619,85.31378
2022-03-28 12:34:47,27.69665,85.3137049
2022-03-28 12:35:07,27.6969583,85.3136766
2022-03-28 12:35:27,27.6974916,85.3135049
2022-03-28 12:35:47,27.69809,85.3133099
2022-03-28 12:35:56,27.6983,85.3132683
2022-03-28 12:36:00,27.698355,85.3132366
2022-03-28 12:36:15,27.69865,85.3132766
2022-03-28 12:36:20,27.69894,85.313285
2022-03-28 12:36:24,27.6991733,85.3133099
2022-03-28 12:36:27,27.6992483,85.3133083
2022-03-28 12:36:30,27.6993166,85.3133116
2022-03-28 12:36:40,27.69967,85.3133283
2022-03-28 12:36:48,27.69983,85.3132933
2022-03-28 12:37:00,27.7001533,85.3133799
2022-03-28 12:37:05,27.7004333,85.31344
2022-03-28 12:37:13,27.7008833,85.3134783
2022-03-28 12:37:20,27.7011666,85.3134783
2022-03-28 12:37:25,27.701245,85.3134633
2022-03-28 12:37:45,27.70125,85.3134633
2022-03-28 12:38:05,27.70125,85.3134633
2022-03-28 12:38:25,27.70125,85.3134633
2022-03-28 12:38:45,27.7013883,85.3134683
2022-03-28 12:39:05,27.7014916,85.3134583
2022-03-28 12:39:10,27.7016233,85.3135283
2022-03-28 12:39:10,27.7016233,85.3135283
2022-03-28 12:39:16,27.7018766,85.3135566
2022-03-28 12:39:16,27.7018766,85.3135566
2022-03-28 12:39:29,27.70278,85.3136066
2022-03-28 12:39:34,27.7029916,85.3136283
2022-03-28 12:39:54,27.7035333,85.3136883
2022-03-28 12:40:14,27.7042083,85.3136583
2022-03-28 12:40:25,27.7047933,85.313805
2022-03-28 12:40:39,27.7057116,85.3140566
2022-03-28 12:40:39,27.7057116,85.3140566
2022-03-28 12:40:52,27.7066433,85.3141349
2022-03-28 12:41:02,27.7071766,85.3141916
2022-03-28 12:41:21,27.70812,85.3142816
2022-03-28 12:41:32,27.7085316,85.3143133
2022-03-28 12:41:35,27.708585,85.3143449
2022-03-28 12:41:42,27.7087983,85.314415
2022-03-28 12:41:57,27.7096783,85.3146299
2022-03-28 12:42:17,27.7104966,85.314805
2022-03-28 12:42:35,27.7113916,85.3149316
2022-03-28 12:42:45,27.7118933,85.3149866
2022-03-28 12:43:00,27.71217,85.3150683
2022-03-28 12:43:17,27.713075,85.31525
2022-03-28 12:43:23,27.7132933,85.3152666
2022-03-28 12:43:30,27.71337,85.3152916
2022-03-28 12:43:44,27.7136966,85.3153516
2022-03-28 12:43:50,27.71403,85.3153949
2022-03-28 12:44:04,27.7149583,85.315595
2022-03-28 12:44:10,27.7154283,85.3156833
2022-03-28 12:44:14,27.715775,85.3157416
2022-03-28 12:44:16,27.71587,85.3157166
2022-03-28 12:44:19,27.7159116,85.315745
2022-03-28 12:44:30,27.7163,85.3157866
2022-03-28 12:44:45,27.7171433,85.316045
2022-03-28 12:44:59,27.7178533,85.3167616
2022-03-28 12:45:05,27.7181666,85.3169899
2022-03-28 12:45:07,27.7182066,85.3170183
2022-03-28 12:45:27,27.7182633,85.3170633
2022-03-28 12:45:47,27.71844,85.3172816
2022-03-28 12:45:58,27.7186233,85.317505
2022-03-28 12:46:05,27.7188049,85.3176766
2022-03-28 12:46:15,27.719005,85.317895
2022-03-28 12:46:25,27.7194716,85.3182866
2022-03-28 12:46:40,27.7201949,85.31898
2022-03-28 12:46:55,27.7209599,85.319675
2022-03-28 12:47:03,27.72133,85.3200199
2022-03-28 12:47:19,27.7221683,85.3205383
2022-03-28 12:47:39,27.7229316,85.321125
2022-03-28 12:47:52,27.7237066,85.32173
2022-03-28 12:48:03,27.72454,85.3222666
2022-03-28 12:48:03,27.72454,85.3222666
2022-03-28 12:48:16,27.725315,85.3226516
2022-03-28 12:48:21,27.7254299,85.3227033
2022-03-28 12:48:35,27.72576,85.3228583
2022-03-28 12:48:43,27.7261883,85.3230566
2022-03-28 12:48:55,27.7270116,85.3235016
2022-03-28 12:49:08,27.7278866,85.3239216
2022-03-28 12:49:14,27.7282216,85.3241816
2022-03-28 12:49:16,27.7282783,85.32432
2022-03-28 12:49:25,27.72852,85.3249416
2022-03-28 12:49:27,27.7286383,85.3249666
2022-03-28 12:49:28,27.7286983,85.3249483
2022-03-28 12:49:32,27.728885,85.3249066
2022-03-28 12:49:34,27.7289216,85.3249016
2022-03-28 12:49:51,27.7289783,85.3248833
2022-03-28 12:49:56,27.7292016,85.3249133
2022-03-28 12:50:08,27.7297916,85.3248783
2022-03-28 12:50:17,27.73017,85.3252366
2022-03-28 12:50:29,27.730685,85.32588
2022-03-28 12:50:37,27.7311033,85.3263349
2022-03-28 12:50:48,27.73136,85.3267416
2022-03-28 12:50:58,27.7314616,85.3268016
2022-03-28 12:51:01,27.7315283,85.32685
2022-03-28 12:51:14,27.7319783,85.3274533
2022-03-28 12:51:26,27.7325516,85.3281699
2022-03-28 12:51:46,27.7331166,85.3288383
2022-03-28 12:52:05,27.73367,85.3295366
2022-03-28 12:52:16,27.734165,85.3301649
2022-03-28 12:52:29,27.7344533,85.3304933
2022-03-28 12:52:49,27.7346,85.3306683
2022-03-28 12:52:53,27.7346433,85.3307066
2022-03-28 12:52:57,27.7347116,85.33079
2022-03-28 12:53:17,27.7350283,85.3312116
2022-03-28 12:53:36,27.7353733,85.3316166
2022-03-28 12:53:56,27.7353766,85.3316183
2022-03-28 12:54:16,27.7353766,85.3316183
2022-03-28 12:54:36,27.7353766,85.3316183
2022-03-28 12:54:48,27.7354333,85.3317366
2022-03-28 12:54:50,27.7354783,85.3317816
2022-03-28 12:54:57,27.735725,85.3320866
2022-03-28 12:55:08,27.7362549,85.3327883
2022-03-28 12:55:18,27.736905,85.333555
2022-03-28 12:55:24,27.7371699,85.3338683
2022-03-28 12:55:37,27.7377883,85.3346233
2022-03-28 12:55:43,27.738245,85.3351866
2022-03-28 12:55:52,27.73893,85.3359633
2022-03-28 12:55:54,27.739025,85.3360883
2022-03-28 12:55:57,27.7390933,85.33617
2022-03-28 12:56:06,27.7392233,85.3363049
2022-03-28 12:56:20,27.7399349,85.3369699
2022-03-28 12:56:23,27.74007,85.3370549
2022-03-28 12:56:25,27.7401533,85.3370166
2022-03-28 12:56:26,27.7401716,85.3369233
2022-03-28 12:56:28,27.7402016,85.3367916
2022-03-28 12:56:32,27.7402433,85.3365783
2022-03-28 12:56:34,27.7402483,85.3365616
2022-03-28 12:56:54,27.740255,85.3365616
2022-03-28 12:57:04,27.7403199,85.33648
2022-03-28 12:57:08,27.7404266,85.3362966
2022-03-28 12:57:11,27.74053,85.3360683
2022-03-28 12:57:15,27.7406683,85.3357583
2022-03-28 12:57:17,27.7407116,85.3357016
2022-03-28 12:57:21,27.740795,85.3355866
2022-03-28 12:57:24,27.7409133,85.3353883
2022-03-28 12:57:28,27.7411266,85.3349766
2022-03-28 12:57:34,27.741445,85.3343466
2022-03-28 12:57:36,27.74151,85.3342533
2022-03-28 12:57:38,27.7415316,85.3342283
2022-03-28 12:57:47,27.741615,85.3341083
2022-03-28 12:57:51,27.741745,85.3338683
2022-03-28 12:58:02,27.74212,85.332925
2022-03-28 12:58:11,27.7421833,85.3323099
2022-03-28 12:58:18,27.742135,85.3319566
2022-03-28 12:58:38,27.7421533,85.3319083
2022-03-28 12:58:41,27.7421316,85.3318116
2022-03-28 12:58:50,27.7418483,85.3312716
2022-03-28 12:58:55,27.7416,85.3308033
2022-03-28 12:59:03,27.7410933,85.329955
2022-03-28 12:59:08,27.7407466,85.3294416
2022-03-28 12:59:11,27.740615,85.329235
2022-03-28 12:59:14,27.7405233,85.3291233
2022-03-28 12:59:25,27.7403133,85.3287983
2022-03-28 12:59:30,27.7400966,85.3284266
2022-03-28 12:59:35,27.7397983,85.3278966
2022-03-28 12:59:43,27.73927,85.3269616
2022-03-28 12:59:52,27.7386816,85.3261033
2022-03-28 12:59:56,27.738515,85.32578
2022-03-28 13:00:05,27.7381933,85.3252816
2022-03-28 13:00:08,27.7381416,85.3252
2022-03-28 13:00:16,27.7380716,85.325085
2022-03-28 13:00:24,27.7379183,85.324825
2022-03-28 13:00:30,27.7376933,85.3244483
2022-03-28 13:00:40,27.73721,85.3235833
2022-03-28 13:00:49,27.7366433,85.3226766
2022-03-28 13:01:01,27.7361266,85.3218283
2022-03-28 13:01:14,27.73569,85.3209266
2022-03-28 13:01:27,27.7353883,85.3199366
2022-03-28 13:01:40,27.7352483,85.3188499
2022-03-28 13:01:40,27.7352483,85.3188499
2022-03-28 13:01:45,27.73515,85.3182983
2022-03-28 13:01:48,27.7351166,85.3179116
2022-03-28 13:01:50,27.7351166,85.3177866
2022-03-28 13:01:59,27.7350816,85.3173499
2022-03-28 13:02:13,27.735065,85.3171216
2022-03-28 13:02:30,27.7350833,85.3160666
2022-03-28 13:02:36,27.7350516,85.3157566
2022-03-28 13:02:48,27.7349833,85.3149366
2022-03-28 13:03:01,27.7349333,85.31451
2022-03-28 13:03:20,27.7349233,85.3143916
2022-03-28 13:03:29,27.73491,85.3140133
2022-03-28 13:03:48,27.7349399,85.3139166
2022-03-28 13:03:52,27.7349399,85.3136933
2022-03-28 13:04:08,27.7348733,85.3126133
2022-03-28 13:04:23,27.734845,85.3117116
2022-03-28 13:04:39,27.7348533,85.3109799
2022-03-28 13:04:52,27.7348633,85.3099083
2022-03-28 13:04:55,27.7348816,85.3097683
2022-03-28 13:04:57,27.7348916,85.3097583
2022-03-28 13:05:17,27.7349033,85.3097483
2022-03-28 13:05:37,27.7349033,85.3097483
2022-03-28 13:05:57,27.7349033,85.3097483
2022-03-28 13:06:17,27.7349033,85.3097483
2022-03-28 13:06:37,27.7349033,85.3097483
2022-03-28 13:06:44,27.7349333,85.3095766
2022-03-28 13:06:51,27.7349433,85.309395
2022-03-28 13:07:11,27.7349533,85.3093233
2022-03-28 13:07:31,27.735,85.3090833
2022-03-28 13:07:51,27.735025,85.3087633
2022-03-28 13:08:10,27.735085,85.3084483
2022-03-28 13:08:17,27.7350583,85.3082383
2022-03-28 13:08:22,27.734975,85.3081516
2022-03-28 13:08:27,27.7347566,85.3081549
2022-03-28 13:08:38,27.7339916,85.3082116
2022-03-28 13:08:40,27.7340166,85.3082316
2022-03-28 13:08:41,27.7340233,85.30824
2022-03-28 13:08:50,27.7340666,85.30847
2022-03-28 13:08:53,27.7340416,85.3085183
2022-03-28 13:09:00,27.7340083,85.3088633
2022-03-28 13:09:04,27.7339666,85.3090583
2022-03-28 13:09:06,27.7338866,85.309125
2022-03-28 13:09:07,27.7338349,85.3091266
2022-03-28 13:09:11,27.7336866,85.3090933
2022-03-28 13:09:18,27.7335916,85.3090516
2022-03-28 13:09:20,27.73357,85.3090133
2022-03-28 13:09:22,27.7335666,85.308935
2022-03-28 13:09:31,27.7335866,85.30858
2022-03-28 13:09:51,27.73359,85.3085766
2022-03-28 13:10:11,27.73359,85.3085766
2022-03-28 13:10:31,27.73359,85.3085766
2022-03-28 13:10:51,27.73359,85.3085766
2022-03-28 13:11:11,27.73359,85.3085766
2022-03-28 13:11:31,27.73359,85.3085766
2022-03-28 13:11:51,27.73359,85.3085766
2022-03-28 13:12:11,27.73359,85.3085766
2022-03-28 13:12:31,27.73359,85.3085766
2022-03-28 13:12:37,27.73359,85.3085766
2022-03-28 13:17:37,27.73359,85.3085766
2022-03-28 13:22:37,27.73359,85.3085766
2022-03-28 13:27:37,27.73359,85.3085766
2022-03-28 13:28:35,27.73359,85.3085766
2022-03-28 13:32:33,27.7348199,85.3080733
2022-03-28 13:32:34,27.7348199,85.3080733
2022-03-28 13:32:36,27.73489,85.3080716
2022-03-28 13:32:47,27.7351599,85.3080933
2022-03-28 13:32:52,27.7352333,85.3081633
2022-03-28 13:32:54,27.7352333,85.3082333
2022-03-28 13:33:02,27.7352066,85.308615
2022-03-28 13:33:09,27.7351466,85.3089466
2022-03-28 13:33:29,27.735125,85.308975
2022-03-28 13:33:49,27.735125,85.308975
2022-03-28 13:34:09,27.735125,85.308975
2022-03-28 13:34:29,27.73512,85.3091666
2022-03-28 13:34:39,27.7350833,85.3093416
2022-03-28 13:34:43,27.7350816,85.3093416
2022-03-28 13:34:54,27.735085,85.30933
2022-03-28 13:35:14,27.7350716,85.3094083
2022-03-28 13:35:34,27.73504,85.3096299
2022-03-28 13:35:51,27.7349916,85.3100033
2022-03-28 13:36:11,27.73491,85.3106733
2022-03-28 13:36:24,27.7349216,85.3108983
2022-03-28 13:36:27,27.7349183,85.3109616
2022-03-28 13:36:35,27.7349066,85.3112833
2022-03-28 13:36:48,27.7349466,85.31201
2022-03-28 13:37:08,27.7349833,85.31244
2022-03-28 13:37:10,27.7349816,85.31249
2022-03-28 13:37:18,27.7350033,85.3128666
2022-03-28 13:37:28,27.73502,85.3133883
2022-03-28 13:37:37,27.73503,85.3136516
2022-03-28 13:37:56,27.7351033,85.3146383
2022-03-28 13:38:16,27.7351016,85.31477
2022-03-28 13:38:24,27.7350899,85.314895
2022-03-28 13:38:33,27.7351083,85.3153116
2022-03-28 13:38:49,27.7351383,85.3163416
2022-03-28 13:39:02,27.7351816,85.3167966
2022-03-28 13:39:22,27.735225,85.3178083
2022-03-28 13:39:22,27.735225,85.3178083
2022-03-28 13:39:39,27.735225,85.3185033
2022-03-28 13:39:39,27.735225,85.3185033
2022-03-28 13:39:49,27.7352483,85.3186983
2022-03-28 13:39:49,27.7352483,85.3186983
2022-03-28 13:40:03,27.7353283,85.3197133
2022-03-28 13:40:03,27.7353283,85.3197133
2022-03-28 13:40:16,27.7355983,85.3206516
2022-03-28 13:40:16,27.7355983,85.3206516
2022-03-28 13:40:23,27.7356833,85.320955
2022-03-28 13:40:23,27.7356833,85.320955
2022-03-28 13:40:37,27.7361516,85.321835
2022-03-28 13:40:48,27.736675,85.3226883
2022-03-28 13:40:56,27.7369783,85.3231583
2022-03-28 13:41:00,27.7370633,85.3232666
2022-03-28 13:41:20,27.73708,85.3232949
2022-03-28 13:41:30,27.7371816,85.3235099
2022-03-28 13:41:35,27.7372583,85.323685
2022-03-28 13:41:44,27.7376283,85.3241966
2022-03-28 13:41:55,27.7380833,85.32494
2022-03-28 13:41:55,27.7380833,85.32494
2022-03-28 13:42:14,27.7386016,85.3257933
2022-03-28 13:42:16,27.7386316,85.3258449
2022-03-28 13:42:23,27.73867,85.3259366
2022-03-28 13:42:28,27.7388216,85.3262216
2022-03-28 13:42:37,27.73921,85.3268583
2022-03-28 13:42:47,27.7397783,85.3277383
2022-03-28 13:42:59,27.740315,85.3285916
2022-03-28 13:42:59,27.740315,85.3285916
2022-03-28 13:43:12,27.7408233,85.3294383
2022-03-28 13:43:26,27.741365,85.3303416
2022-03-28 13:43:39,27.7418783,85.3312266
2022-03-28 13:43:51,27.7422066,85.3320133
2022-03-28 13:44:00,27.7422499,85.3325016
2022-03-28 13:44:20,27.7422283,85.3326766
2022-03-28 13:44:30,27.7422133,85.3327766
2022-03-28 13:44:37,27.7421566,85.3330583
2022-03-28 13:44:41,27.7420583,85.3333283
2022-03-28 13:44:45,27.7419333,85.3336283
2022-03-28 13:44:47,27.7419066,85.3336966
2022-03-28 13:44:55,27.74178,85.3339116
2022-03-28 13:45:01,27.74157,85.3342666
2022-03-28 13:45:12,27.7411,85.3351349
2022-03-28 13:45:22,27.7406233,85.33601
2022-03-28 13:45:27,27.7404783,85.3363116
2022-03-28 13:45:38,27.74033,85.3366049
2022-03-28 13:45:49,27.7401783,85.3368833
2022-03-28 13:45:54,27.740035,85.3370533
2022-03-28 13:46:00,27.739955,85.3370916
2022-03-28 13:46:15,27.7398133,85.3369333
2022-03-28 13:46:21,27.739695,85.3368216
2022-03-28 13:46:41,27.7396866,85.3368216
2022-03-28 13:46:44,27.7396316,85.3367616
2022-03-28 13:46:50,27.73955,85.3367116
2022-03-28 13:47:10,27.7393266,85.336495
2022-03-28 13:47:30,27.7393266,85.336495
2022-03-28 13:47:50,27.739375,85.3363966
2022-03-28 13:48:10,27.739375,85.3363966
2022-03-28 13:48:30,27.739375,85.3363966
2022-03-28 13:48:50,27.739375,85.3363966
2022-03-28 13:49:10,27.739375,85.3363966
2022-03-28 13:49:24,27.739265,85.3363766
2022-03-28 13:49:44,27.739,85.3362233
