Data Actual Time,Latitude,Longitude
2022-03-29 07:13:34,27.67908,85.3167316
2022-03-29 07:13:46,27.6799566,85.3170583
2022-03-29 07:13:59,27.6808216,85.3174066
2022-03-29 07:14:02,27.68094,85.3174583
2022-03-29 07:14:05,27.6809816,85.31746
2022-03-29 07:14:20,27.6810616,85.3174883
2022-03-29 07:14:23,27.6811733,85.3175533
2022-03-29 07:14:37,27.68202,85.3179199
2022-03-29 07:14:50,27.682855,85.318475
2022-03-29 07:14:56,27.68332,85.3187316
2022-03-29 07:15:06,27.6842616,85.3186916
2022-03-29 07:15:13,27.6848916,85.3185316
2022-03-29 07:15:24,27.6856933,85.3179583
2022-03-29 07:15:35,27.68652,85.3174016
2022-03-29 07:15:48,27.6873133,85.3168816
2022-03-29 07:15:58,27.6878066,85.316395
2022-03-29 07:16:02,27.6878833,85.3162383
2022-03-29 07:16:05,27.687895,85.3162099
2022-03-29 07:16:25,27.6879033,85.31622
2022-03-29 07:16:43,27.68794,85.3161933
2022-03-29 07:16:46,27.6879933,85.3161583
2022-03-29 07:16:58,27.6884383,85.3160216
2022-03-29 07:17:02,27.6886466,85.3160799
2022-03-29 07:17:14,27.6894066,85.3167433
2022-03-29 07:17:26,27.6901483,85.3173783
2022-03-29 07:17:30,27.6903833,85.3175233
2022-03-29 07:17:33,27.6905866,85.3175133
2022-03-29 07:17:35,27.6906583,85.3174133
2022-03-29 07:17:37,27.6906933,85.3172733
2022-03-29 07:17:44,27.6909533,85.3168733
2022-03-29 07:17:51,27.69112,85.31671
2022-03-29 07:17:57,27.6914216,85.316425
2022-03-29 07:18:10,27.6921316,85.31571
2022-03-29 07:18:23,27.6928033,85.3150083
2022-03-29 07:18:37,27.6934983,85.3143083
2022-03-29 07:18:46,27.693795,85.3140533
2022-03-29 07:18:49,27.6939183,85.3140366
2022-03-29 07:18:51,27.69403,85.3140533
2022-03-29 07:19:00,27.69448,85.3141516
2022-03-29 07:19:04,27.6945683,85.3141283
2022-03-29 07:19:08,27.6946283,85.3141233
2022-03-29 07:19:15,27.694915,85.3141249
2022-03-29 07:19:28,27.6958083,85.3139799
2022-03-29 07:19:39,27.6967016,85.3138549
2022-03-29 07:19:51,27.6976583,85.3135733
2022-03-29 07:20:00,27.6982783,85.3133649
2022-03-29 07:20:13,27.6992,85.3134333
2022-03-29 07:20:20,27.6996633,85.313465
2022-03-29 07:20:40,27.700495,85.3135066
2022-03-29 07:20:56,27.701375,85.3135266
2022-03-29 07:21:16,27.7013883,85.3135316
2022-03-29 07:21:32,27.701455,85.31354
2022-03-29 07:21:36,27.701645,85.31358
2022-03-29 07:21:50,27.7025666,85.3136583
2022-03-29 07:21:50,27.7025666,85.3136583
2022-03-29 07:22:03,27.7034633,85.31375
2022-03-29 07:22:16,27.7043966,85.3138466
2022-03-29 07:22:29,27.7053266,85.3140433
2022-03-29 07:22:41,27.7062466,85.3141816
2022-03-29 07:22:53,27.70716,85.3142883
2022-03-29 07:23:05,27.7080716,85.314355
2022-03-29 07:23:15,27.7087549,85.3145633
2022-03-29 07:23:29,27.7097,85.3147466
2022-03-29 07:23:41,27.7106016,85.3149333
2022-03-29 07:23:53,27.71154,85.3150566
2022-03-29 07:24:05,27.7124349,85.3151766
2022-03-29 07:24:18,27.7133833,85.3153483
2022-03-29 07:24:35,27.7142883,85.3155283
2022-03-29 07:24:46,27.7152216,85.3157666
2022-03-29 07:24:56,27.7161166,85.3159183
2022-03-29 07:25:08,27.7170549,85.3161166
2022-03-29 07:25:11,27.7172366,85.3162399
2022-03-29 07:25:23,27.717905,85.3169433
2022-03-29 07:25:30,27.7182283,85.3171349
2022-03-29 07:25:33,27.7182816,85.3171833
2022-03-29 07:25:53,27.7183383,85.317275
2022-03-29 07:26:04,27.71868,85.3176699
2022-03-29 07:26:14,27.7192466,85.3181916
2022-03-29 07:26:24,27.7199366,85.3188566
2022-03-29 07:26:36,27.720665,85.3194816
2022-03-29 07:26:48,27.72135,85.3201433
2022-03-29 07:27:00,27.7221633,85.3207083
2022-03-29 07:27:13,27.722955,85.3212966
2022-03-29 07:27:28,27.7237116,85.3219183
2022-03-29 07:27:43,27.72457,85.3223433
2022-03-29 07:27:46,27.7246183,85.3223733
2022-03-29 07:27:53,27.7246799,85.3224316
2022-03-29 07:27:59,27.7248149,85.3225133
2022-03-29 07:28:05,27.7250916,85.3226483
2022-03-29 07:28:17,27.7259199,85.3230566
2022-03-29 07:28:28,27.7268283,85.323425
2022-03-29 07:28:40,27.72769,85.3238583
2022-03-29 07:28:48,27.7281733,85.3241949
2022-03-29 07:28:50,27.7282033,85.32435
2022-03-29 07:28:57,27.72838,85.324835
2022-03-29 07:28:59,27.728485,85.3249366
2022-03-29 07:29:01,27.7286149,85.32498
2022-03-29 07:29:06,27.72892,85.324955
2022-03-29 07:29:09,27.7290299,85.3249133
2022-03-29 07:29:13,27.72907,85.3248716
2022-03-29 07:29:20,27.72916,85.3248783
2022-03-29 07:29:27,27.7294766,85.324895
2022-03-29 07:29:32,27.7297266,85.324925
2022-03-29 07:29:35,27.7298166,85.324995
2022-03-29 07:29:47,27.7303,85.3255816
2022-03-29 07:30:03,27.7309866,85.3262783
2022-03-29 07:30:06,27.731,85.3263233
2022-03-29 07:30:15,27.7311066,85.326465
2022-03-29 07:30:19,27.7312383,85.3266083
2022-03-29 07:30:26,27.7315516,85.32705
2022-03-29 07:30:37,27.7321166,85.3278516
2022-03-29 07:30:49,27.7326683,85.3284683
2022-03-29 07:31:03,27.7331449,85.3290733
2022-03-29 07:31:15,27.7337833,85.3298183
2022-03-29 07:31:30,27.7344333,85.3305916
2022-03-29 07:31:41,27.734825,85.3311
2022-03-29 07:31:43,27.7348616,85.33113
2022-03-29 07:31:47,27.7349699,85.3312366
2022-03-29 07:31:54,27.73512,85.3314516
2022-03-29 07:32:13,27.7352283,85.331665
2022-03-29 07:32:22,27.7355799,85.3320816
2022-03-29 07:32:36,27.7362816,85.3328483
2022-03-29 07:32:48,27.736885,85.3336583
2022-03-29 07:33:01,27.73757,85.3344233
2022-03-29 07:33:14,27.73824,85.3351916
2022-03-29 07:33:19,27.7384483,85.3354316
2022-03-29 07:33:35,27.73887,85.3359799
2022-03-29 07:33:47,27.7389333,85.3360366
2022-03-29 07:33:54,27.7391616,85.3363133
2022-03-29 07:34:01,27.7394516,85.3365733
2022-03-29 07:34:21,27.739755,85.336855
2022-03-29 07:34:21,27.739755,85.336855
